54 0 16;3,442465 0,01925004 -2,388502
54 0 0;3,442465 0,01925004 -4,854052
52 0 32;3,136468 0,01925004 0,07704842
52 0 48;3,136468 0,01925004 2,542598
52 0 0;3,136468 0,01925004 -4,854052
52 0 16;3,136468 0,01925004 -2,388502
50 0 48;2,830471 0,01925004 2,542598
50 0 32;2,830471 0,01925004 0,07704842
50 0 16;2,830471 0,01925004 -2,388502
50 0 0;2,830471 0,01925004 -4,854052
49 0 48;2,677472 0,01925004 2,542598
49 0 32;2,677472 0,01925004 0,07704842
49 0 0;2,677472 0,01925004 -4,854052
49 0 16;2,677472 0,01925004 -2,388502
44 0 48;1,91248 0,01925004 2,542598
44 0 32;1,91248 0,01925004 0,07704842
44 0 16;1,91248 0,01925004 -2,388502
44 0 0;1,91248 0,01925004 -4,854052
1 0 16;-4,666452 0,01925004 -2,388502
1 0 0;-4,666452 0,01925004 -4,854052
1 0 32;-4,666452 0,01925004 0,07704842
1 0 48;-4,666452 0,01925004 2,542598
2 0 48;-4,513453 0,01925004 2,542598
2 0 32;-4,513453 0,01925004 0,07704842
2 0 16;-4,513453 0,01925004 -2,388502
2 0 0;-4,513453 0,01925004 -4,854052
4 0 16;-4,207457 0,01925004 -2,388502
4 0 0;-4,207457 0,01925004 -4,854052
4 0 32;-4,207457 0,01925004 0,07704842
4 0 48;-4,207457 0,01925004 2,542598
6 0 48;-3,90146 0,01925004 2,542598
6 0 32;-3,90146 0,01925004 0,07704842
6 0 16;-3,90146 0,01925004 -2,388502
6 0 0;-3,90146 0,01925004 -4,854052
8 0 0;-3,595463 0,01925004 -4,854052
8 0 48;-3,595463 0,01925004 2,542598
8 0 32;-3,595463 0,01925004 0,07704842
8 0 16;-3,595463 0,01925004 -2,388502
10 0 48;-3,289466 0,01925004 2,542598
10 0 32;-3,289466 0,01925004 0,07704842
10 0 16;-3,289466 0,01925004 -2,388502
10 0 0;-3,289466 0,01925004 -4,854052
12 0 48;-2,983469 0,01925004 2,542598
12 0 32;-2,983469 0,01925004 0,07704842
12 0 16;-2,983469 0,01925004 -2,388502
12 0 0;-2,983469 0,01925004 -4,854052
17 0 32;-2,218477 0,01925004 0,07704842
17 0 48;-2,218477 0,01925004 2,542598
17 0 0;-2,218477 0,01925004 -4,854052
17 0 16;-2,218477 0,01925004 -2,388502
18 0 48;-2,065479 0,01925004 2,542598
18 0 32;-2,065479 0,01925004 0,07704842
18 0 16;-2,065479 0,01925004 -2,388502
18 0 0;-2,065479 0,01925004 -4,854052
20 0 32;-1,759482 0,01925004 0,07704842
20 0 48;-1,759482 0,01925004 2,542598
20 0 0;-1,759482 0,01925004 -4,854052
20 0 16;-1,759482 0,01925004 -2,388502
22 0 48;-1,453485 0,01925004 2,542598
22 0 32;-1,453485 0,01925004 0,07704842
22 0 16;-1,453485 0,01925004 -2,388502
22 0 0;-1,453485 0,01925004 -4,854052
24 0 48;-1,147488 0,01925004 2,542598
24 0 32;-1,147488 0,01925004 0,07704842
24 0 16;-1,147488 0,01925004 -2,388502
24 0 0;-1,147488 0,01925004 -4,854052
28 0 48;-0,5354946 0,01925004 2,542598
28 0 32;-0,5354946 0,01925004 0,07704842
28 0 16;-0,5354946 0,01925004 -2,388502
28 0 0;-0,5354946 0,01925004 -4,854052
58 0 48;4,054458 0,01925004 2,542598
58 0 32;4,054458 0,01925004 0,07704842
58 0 16;4,054458 0,01925004 -2,388502
58 0 0;4,054458 0,01925004 -4,854052
42 0 16;1,606483 0,01925004 -2,388502
42 0 0;1,606483 0,01925004 -4,854052
42 0 48;1,606483 0,01925004 2,542598
42 0 32;1,606483 0,01925004 0,07704842
26 0 32;-0,8414913 0,01925004 0,07704842
26 0 48;-0,8414913 0,01925004 2,542598
26 0 16;-0,8414913 0,01925004 -2,388502
26 0 0;-0,8414913 0,01925004 -4,854052
3 0 48;-4,360456 0,01925004 2,542598
3 0 32;-4,360456 0,01925004 0,07704842
3 0 16;-4,360456 0,01925004 -2,388502
3 0 0;-4,360456 0,01925004 -4,854052
5 0 16;-4,054459 0,01925004 -2,388502
5 0 0;-4,054459 0,01925004 -4,854052
5 0 48;-4,054459 0,01925004 2,542598
5 0 32;-4,054459 0,01925004 0,07704842
7 0 0;-3,748461 0,01925004 -4,854052
7 0 16;-3,748461 0,01925004 -2,388502
9 0 48;-3,442465 0,01925004 2,542598
9 0 32;-3,442465 0,01925004 0,07704842
9 0 16;-3,442465 0,01925004 -2,388502
9 0 0;-3,442465 0,01925004 -4,854052
13 0 48;-2,830471 0,01925004 2,542598
13 0 32;-2,830471 0,01925004 0,07704842
13 0 16;-2,830471 0,01925004 -2,388502
13 0 0;-2,830471 0,01925004 -4,854052
19 0 16;-1,91248 0,01925004 -2,388502
19 0 0;-1,91248 0,01925004 -4,854052
19 0 48;-1,91248 0,01925004 2,542598
19 0 32;-1,91248 0,01925004 0,07704842
21 0 48;-1,606483 0,01925004 2,542598
21 0 32;-1,606483 0,01925004 0,07704842
21 0 16;-1,606483 0,01925004 -2,388502
21 0 0;-1,606483 0,01925004 -4,854052
25 0 16;-0,9944898 0,01925004 -2,388502
25 0 0;-0,9944898 0,01925004 -4,854052
25 0 48;-0,9944898 0,01925004 2,542598
25 0 32;-0,9944898 0,01925004 0,07704842
29 0 16;-0,3824961 0,01925004 -2,388502
29 0 0;-0,3824961 0,01925004 -4,854052
29 0 48;-0,3824961 0,01925004 2,542598
29 0 32;-0,3824961 0,01925004 0,07704842
35 0 0;0,5354946 0,01925004 -4,854052
35 0 16;0,5354946 0,01925004 -2,388502
35 0 32;0,5354946 0,01925004 0,07704842
35 0 48;0,5354946 0,01925004 2,542598
37 0 0;0,8414914 0,01925004 -4,854052
37 0 16;0,8414914 0,01925004 -2,388502
37 0 32;0,8414914 0,01925004 0,07704842
37 0 48;0,8414914 0,01925004 2,542598
41 0 0;1,453485 0,01925004 -4,854052
41 0 16;1,453485 0,01925004 -2,388502
41 0 32;1,453485 0,01925004 0,07704842
41 0 48;1,453485 0,01925004 2,542598
45 0 0;2,065479 0,01925004 -4,854052
45 0 16;2,065479 0,01925004 -2,388502
45 0 32;2,065479 0,01925004 0,07704842
45 0 48;2,065479 0,01925004 2,542598
51 0 32;2,983469 0,01925004 0,07704842
51 0 48;2,983469 0,01925004 2,542598
51 0 0;2,983469 0,01925004 -4,854052
51 0 16;2,983469 0,01925004 -2,388502
53 0 32;3,289466 0,01925004 0,07704842
53 0 48;3,289466 0,01925004 2,542598
53 0 0;3,289466 0,01925004 -4,854052
53 0 16;3,289466 0,01925004 -2,388502
57 0 32;3,901459 0,01925004 0,07704842
57 0 48;3,901459 0,01925004 2,542598
57 0 0;3,901459 0,01925004 -4,854052
57 0 16;3,901459 0,01925004 -2,388502
61 0 48;4,513453 0,01925004 2,542598
61 0 32;4,513453 0,01925004 0,07704842
61 0 0;4,513453 0,01925004 -4,854052
61 0 16;4,513453 0,01925004 -2,388502
55 0 0;3,595463 0,01925004 -4,854052
55 0 16;3,595463 0,01925004 -2,388502
55 0 32;3,595463 0,01925004 0,07704842
55 0 48;3,595463 0,01925004 2,542598
39 0 32;1,147488 0,01925004 0,07704842
39 0 48;1,147488 0,01925004 2,542598
39 0 0;1,147488 0,01925004 -4,854052
39 0 16;1,147488 0,01925004 -2,388502
23 0 48;-1,300487 0,01925004 2,542598
23 0 32;-1,300487 0,01925004 0,07704842
23 0 16;-1,300487 0,01925004 -2,388502
23 0 0;-1,300487 0,01925004 -4,854052
11 0 16;-3,136468 0,01925004 -2,388502
11 0 0;-3,136468 0,01925004 -4,854052
11 0 32;-3,136468 0,01925004 0,07704842
11 0 48;-3,136468 0,01925004 2,542598
7 0 48;-3,748461 0,01925004 2,542598
7 0 32;-3,748461 0,01925004 0,07704842
62 0 32;4,666451 0,01925004 0,07704842
62 0 48;4,666451 0,01925004 2,542598
62 0 0;4,666451 0,01925004 -4,854052
62 0 16;4,666451 0,01925004 -2,388502
59 0 32;4,207456 0,01925004 0,07704842
59 0 48;4,207456 0,01925004 2,542598
59 0 16;4,207456 0,01925004 -2,388502
59 0 0;4,207456 0,01925004 -4,854052
46 0 32;2,218477 0,01925004 0,07704842
46 0 48;2,218477 0,01925004 2,542598
46 0 0;2,218477 0,01925004 -4,854052
46 0 16;2,218477 0,01925004 -2,388502
43 0 48;1,759482 0,01925004 2,542598
43 0 32;1,759482 0,01925004 0,07704842
43 0 16;1,759482 0,01925004 -2,388502
43 0 0;1,759482 0,01925004 -4,854052
30 0 16;-0,2294976 0,01925004 -2,388502
30 0 0;-0,2294976 0,01925004 -4,854052
30 0 48;-0,2294976 0,01925004 2,542598
30 0 32;-0,2294976 0,01925004 0,07704842
27 0 32;-0,6884929 0,01925004 0,07704842
27 0 48;-0,6884929 0,01925004 2,542598
27 0 0;-0,6884929 0,01925004 -4,854052
27 0 16;-0,6884929 0,01925004 -2,388502
14 0 16;-2,677472 0,01925004 -2,388502
14 0 0;-2,677472 0,01925004 -4,854052
14 0 48;-2,677472 0,01925004 2,542598
14 0 32;-2,677472 0,01925004 0,07704842
15 0 0;-2,524474 0,01925004 -4,854052
15 0 16;-2,524474 0,01925004 -2,388502
47 0 32;2,371476 0,01925004 0,07704842
47 0 16;2,371476 0,01925004 -2,388502
47 0 0;2,371476 0,01925004 -4,854052
31 0 16;-0,07649919 0,01925004 -2,388502
31 0 0;-0,07649919 0,01925004 -4,854052
31 0 32;-0,07649919 0,01925004 0,07704842
31 0 48;-0,07649919 0,01925004 2,542598
15 0 48;-2,524474 0,01925004 2,542598
15 0 32;-2,524474 0,01925004 0,07704842
63 0 48;4,81945 0,01925004 2,542598
63 0 32;4,81945 0,01925004 0,07704842
63 0 16;4,81945 0,01925004 -2,388502
63 0 0;4,81945 0,01925004 -4,854052
47 0 48;2,371476 0,01925004 2,542598
48 0 49;2,524474 0,01925004 2,696695
48 0 1;2,524474 0,01925004 -4,699955
48 0 17;2,524474 0,01925004 -2,234405
48 0 33;2,524474 0,01925004 0,2311453
32 0 33;0,07649922 0,01925004 0,2311453
32 0 17;0,07649922 0,01925004 -2,234405
32 0 1;0,07649922 0,01925004 -4,699955
32 0 49;0,07649922 0,01925004 2,696695
16 0 33;-2,371476 0,01925004 0,2311453
16 0 17;-2,371476 0,01925004 -2,234405
16 0 1;-2,371476 0,01925004 -4,699955
16 0 49;-2,371476 0,01925004 2,696695
0 0 49;-4,81945 0,01925004 2,696695
0 0 33;-4,81945 0,01925004 0,2311453
0 0 1;-4,81945 0,01925004 -4,699955
0 0 17;-4,81945 0,01925004 -2,234405
22 0 17;-1,453485 0,01925004 -2,234405
22 0 1;-1,453485 0,01925004 -4,699955
22 0 33;-1,453485 0,01925004 0,2311453
16 0 18;-2,371476 0,01925004 -2,080308
16 0 2;-2,371476 0,01925004 -4,545857
6 0 49;-3,90146 0,01925004 2,696695
6 0 33;-3,90146 0,01925004 0,2311453
0 0 2;-4,81945 0,01925004 -4,545857
0 0 18;-4,81945 0,01925004 -2,080308
0 0 50;-4,81945 0,01925004 2,850792
0 0 34;-4,81945 0,01925004 0,3852422
1 0 1;-4,666452 0,01925004 -4,699955
1 0 17;-4,666452 0,01925004 -2,234405
1 0 33;-4,666452 0,01925004 0,2311453
1 0 49;-4,666452 0,01925004 2,696695
4 0 49;-4,207457 0,01925004 2,696695
4 0 33;-4,207457 0,01925004 0,2311453
4 0 17;-4,207457 0,01925004 -2,234405
4 0 1;-4,207457 0,01925004 -4,699955
10 0 1;-3,289466 0,01925004 -4,699955
17 0 49;-2,218477 0,01925004 2,696695
17 0 33;-2,218477 0,01925004 0,2311453
54 0 1;3,442465 0,01925004 -4,699955
54 0 17;3,442465 0,01925004 -2,234405
49 0 49;2,677472 0,01925004 2,696695
49 0 33;2,677472 0,01925004 0,2311453
49 0 17;2,677472 0,01925004 -2,234405
49 0 1;2,677472 0,01925004 -4,699955
38 0 49;0,9944897 0,01925004 2,696695
38 0 17;0,9944897 0,01925004 -2,234405
38 0 33;0,9944897 0,01925004 0,2311453
38 0 1;0,9944897 0,01925004 -4,699955
33 0 17;0,2294977 0,01925004 -2,234405
33 0 1;0,2294977 0,01925004 -4,699955
33 0 49;0,2294977 0,01925004 2,696695
33 0 33;0,2294977 0,01925004 0,2311453
28 0 49;-0,5354946 0,01925004 2,696695
22 0 49;-1,453485 0,01925004 2,696695
20 0 1;-1,759482 0,01925004 -4,699955
20 0 17;-1,759482 0,01925004 -2,234405
20 0 33;-1,759482 0,01925004 0,2311453
17 0 1;-2,218477 0,01925004 -4,699955
17 0 17;-2,218477 0,01925004 -2,234405
60 0 1;4,360455 0,01925004 -4,699955
56 0 17;3,748461 0,01925004 -2,234405
56 0 1;3,748461 0,01925004 -4,699955
56 0 33;3,748461 0,01925004 0,2311453
56 0 49;3,748461 0,01925004 2,696695
54 0 49;3,442465 0,01925004 2,696695
54 0 33;3,442465 0,01925004 0,2311453
52 0 1;3,136468 0,01925004 -4,699955
52 0 49;3,136468 0,01925004 2,696695
52 0 17;3,136468 0,01925004 -2,234405
52 0 33;3,136468 0,01925004 0,2311453
44 0 1;1,91248 0,01925004 -4,699955
40 0 17;1,300487 0,01925004 -2,234405
40 0 1;1,300487 0,01925004 -4,699955
40 0 49;1,300487 0,01925004 2,696695
40 0 33;1,300487 0,01925004 0,2311453
36 0 49;0,688493 0,01925004 2,696695
36 0 1;0,688493 0,01925004 -4,699955
36 0 17;0,688493 0,01925004 -2,234405
36 0 33;0,688493 0,01925004 0,2311453
24 0 33;-1,147488 0,01925004 0,2311453
24 0 49;-1,147488 0,01925004 2,696695
24 0 1;-1,147488 0,01925004 -4,699955
24 0 17;-1,147488 0,01925004 -2,234405
20 0 49;-1,759482 0,01925004 2,696695
10 0 17;-3,289466 0,01925004 -2,234405
10 0 33;-3,289466 0,01925004 0,2311453
10 0 49;-3,289466 0,01925004 2,696695
8 0 17;-3,595463 0,01925004 -2,234405
8 0 1;-3,595463 0,01925004 -4,699955
8 0 33;-3,595463 0,01925004 0,2311453
8 0 49;-3,595463 0,01925004 2,696695
2 0 17;-4,513453 0,01925004 -2,234405
2 0 1;-4,513453 0,01925004 -4,699955
2 0 33;-4,513453 0,01925004 0,2311453
60 0 49;4,360455 0,01925004 2,696695
60 0 17;4,360455 0,01925004 -2,234405
60 0 33;4,360455 0,01925004 0,2311453
58 0 49;4,054458 0,01925004 2,696695
58 0 33;4,054458 0,01925004 0,2311453
58 0 17;4,054458 0,01925004 -2,234405
58 0 1;4,054458 0,01925004 -4,699955
50 0 33;2,830471 0,01925004 0,2311453
50 0 1;2,830471 0,01925004 -4,699955
50 0 17;2,830471 0,01925004 -2,234405
50 0 49;2,830471 0,01925004 2,696695
44 0 49;1,91248 0,01925004 2,696695
44 0 33;1,91248 0,01925004 0,2311453
44 0 17;1,91248 0,01925004 -2,234405
42 0 1;1,606483 0,01925004 -4,699955
42 0 49;1,606483 0,01925004 2,696695
42 0 33;1,606483 0,01925004 0,2311453
42 0 17;1,606483 0,01925004 -2,234405
34 0 33;0,3824961 0,01925004 0,2311453
34 0 49;0,3824961 0,01925004 2,696695
34 0 1;0,3824961 0,01925004 -4,699955
34 0 17;0,3824961 0,01925004 -2,234405
28 0 1;-0,5354946 0,01925004 -4,699955
28 0 17;-0,5354946 0,01925004 -2,234405
28 0 33;-0,5354946 0,01925004 0,2311453
26 0 17;-0,8414913 0,01925004 -2,234405
26 0 33;-0,8414913 0,01925004 0,2311453
26 0 1;-0,8414913 0,01925004 -4,699955
26 0 49;-0,8414913 0,01925004 2,696695
18 0 33;-2,065479 0,01925004 0,2311453
18 0 49;-2,065479 0,01925004 2,696695
18 0 1;-2,065479 0,01925004 -4,699955
18 0 17;-2,065479 0,01925004 -2,234405
12 0 49;-2,983469 0,01925004 2,696695
12 0 1;-2,983469 0,01925004 -4,699955
12 0 17;-2,983469 0,01925004 -2,234405
12 0 33;-2,983469 0,01925004 0,2311453
6 0 1;-3,90146 0,01925004 -4,699955
6 0 17;-3,90146 0,01925004 -2,234405
2 0 49;-4,513453 0,01925004 2,696695
55 0 1;3,595463 0,01925004 -4,699955
55 0 17;3,595463 0,01925004 -2,234405
39 0 49;1,147488 0,01925004 2,696695
39 0 17;1,147488 0,01925004 -2,234405
39 0 33;1,147488 0,01925004 0,2311453
23 0 33;-1,300487 0,01925004 0,2311453
23 0 17;-1,300487 0,01925004 -2,234405
23 0 1;-1,300487 0,01925004 -4,699955
21 0 1;-1,606483 0,01925004 -4,699955
21 0 33;-1,606483 0,01925004 0,2311453
21 0 17;-1,606483 0,01925004 -2,234405
17 0 18;-2,218477 0,01925004 -2,080308
17 0 2;-2,218477 0,01925004 -4,545857
7 0 49;-3,748461 0,01925004 2,696695
7 0 33;-3,748461 0,01925004 0,2311453
5 0 1;-4,054459 0,01925004 -4,699955
5 0 49;-4,054459 0,01925004 2,696695
5 0 33;-4,054459 0,01925004 0,2311453
5 0 17;-4,054459 0,01925004 -2,234405
1 0 2;-4,666452 0,01925004 -4,545857
1 0 18;-4,666452 0,01925004 -2,080308
1 0 34;-4,666452 0,01925004 0,3852422
1 0 50;-4,666452 0,01925004 2,850792
3 0 1;-4,360456 0,01925004 -4,699955
3 0 17;-4,360456 0,01925004 -2,234405
3 0 33;-4,360456 0,01925004 0,2311453
9 0 17;-3,442465 0,01925004 -2,234405
9 0 1;-3,442465 0,01925004 -4,699955
9 0 49;-3,442465 0,01925004 2,696695
9 0 33;-3,442465 0,01925004 0,2311453
11 0 49;-3,136468 0,01925004 2,696695
11 0 1;-3,136468 0,01925004 -4,699955
11 0 17;-3,136468 0,01925004 -2,234405
11 0 33;-3,136468 0,01925004 0,2311453
21 0 49;-1,606483 0,01925004 2,696695
23 0 49;-1,300487 0,01925004 2,696695
25 0 17;-0,9944898 0,01925004 -2,234405
25 0 1;-0,9944898 0,01925004 -4,699955
25 0 33;-0,9944898 0,01925004 0,2311453
25 0 49;-0,9944898 0,01925004 2,696695
61 0 1;4,513453 0,01925004 -4,699955
57 0 1;3,901459 0,01925004 -4,699955
57 0 17;3,901459 0,01925004 -2,234405
57 0 33;3,901459 0,01925004 0,2311453
57 0 49;3,901459 0,01925004 2,696695
55 0 33;3,595463 0,01925004 0,2311453
55 0 49;3,595463 0,01925004 2,696695
53 0 1;3,289466 0,01925004 -4,699955
53 0 17;3,289466 0,01925004 -2,234405
53 0 49;3,289466 0,01925004 2,696695
53 0 33;3,289466 0,01925004 0,2311453
45 0 1;2,065479 0,01925004 -4,699955
41 0 1;1,453485 0,01925004 -4,699955
41 0 17;1,453485 0,01925004 -2,234405
41 0 33;1,453485 0,01925004 0,2311453
41 0 49;1,453485 0,01925004 2,696695
39 0 1;1,147488 0,01925004 -4,699955
37 0 33;0,8414914 0,01925004 0,2311453
37 0 49;0,8414914 0,01925004 2,696695
37 0 1;0,8414914 0,01925004 -4,699955
37 0 17;0,8414914 0,01925004 -2,234405
29 0 49;-0,3824961 0,01925004 2,696695
7 0 1;-3,748461 0,01925004 -4,699955
7 0 17;-3,748461 0,01925004 -2,234405
3 0 49;-4,360456 0,01925004 2,696695
62 0 1;4,666451 0,01925004 -4,699955
61 0 33;4,513453 0,01925004 0,2311453
61 0 17;4,513453 0,01925004 -2,234405
61 0 49;4,513453 0,01925004 2,696695
59 0 17;4,207456 0,01925004 -2,234405
59 0 1;4,207456 0,01925004 -4,699955
59 0 49;4,207456 0,01925004 2,696695
59 0 33;4,207456 0,01925004 0,2311453
51 0 1;2,983469 0,01925004 -4,699955
51 0 17;2,983469 0,01925004 -2,234405
51 0 33;2,983469 0,01925004 0,2311453
51 0 49;2,983469 0,01925004 2,696695
46 0 49;2,218477 0,01925004 2,696695
45 0 49;2,065479 0,01925004 2,696695
45 0 33;2,065479 0,01925004 0,2311453
45 0 17;2,065479 0,01925004 -2,234405
43 0 1;1,759482 0,01925004 -4,699955
43 0 17;1,759482 0,01925004 -2,234405
43 0 49;1,759482 0,01925004 2,696695
43 0 33;1,759482 0,01925004 0,2311453
35 0 1;0,5354946 0,01925004 -4,699955
35 0 33;0,5354946 0,01925004 0,2311453
35 0 49;0,5354946 0,01925004 2,696695
35 0 17;0,5354946 0,01925004 -2,234405
30 0 1;-0,2294976 0,01925004 -4,699955
29 0 1;-0,3824961 0,01925004 -4,699955
29 0 17;-0,3824961 0,01925004 -2,234405
29 0 33;-0,3824961 0,01925004 0,2311453
27 0 33;-0,6884929 0,01925004 0,2311453
27 0 17;-0,6884929 0,01925004 -2,234405
27 0 1;-0,6884929 0,01925004 -4,699955
27 0 49;-0,6884929 0,01925004 2,696695
19 0 49;-1,91248 0,01925004 2,696695
19 0 33;-1,91248 0,01925004 0,2311453
19 0 17;-1,91248 0,01925004 -2,234405
19 0 1;-1,91248 0,01925004 -4,699955
14 0 1;-2,677472 0,01925004 -4,699955
14 0 17;-2,677472 0,01925004 -2,234405
14 0 33;-2,677472 0,01925004 0,2311453
14 0 49;-2,677472 0,01925004 2,696695
13 0 33;-2,830471 0,01925004 0,2311453
13 0 49;-2,830471 0,01925004 2,696695
13 0 17;-2,830471 0,01925004 -2,234405
13 0 1;-2,830471 0,01925004 -4,699955
62 0 49;4,666451 0,01925004 2,696695
62 0 17;4,666451 0,01925004 -2,234405
62 0 33;4,666451 0,01925004 0,2311453
56 0 2;3,748461 0,01925004 -4,545857
48 0 18;2,524474 0,01925004 -2,080308
48 0 2;2,524474 0,01925004 -4,545857
48 0 50;2,524474 0,01925004 2,850792
48 0 34;2,524474 0,01925004 0,3852422
46 0 33;2,218477 0,01925004 0,2311453
46 0 17;2,218477 0,01925004 -2,234405
46 0 1;2,218477 0,01925004 -4,699955
40 0 18;1,300487 0,01925004 -2,080308
40 0 2;1,300487 0,01925004 -4,545857
40 0 50;1,300487 0,01925004 2,850792
40 0 34;1,300487 0,01925004 0,3852422
32 0 34;0,07649922 0,01925004 0,3852422
32 0 50;0,07649922 0,01925004 2,850792
32 0 2;0,07649922 0,01925004 -4,545857
32 0 18;0,07649922 0,01925004 -2,080308
30 0 17;-0,2294976 0,01925004 -2,234405
30 0 33;-0,2294976 0,01925004 0,2311453
30 0 49;-0,2294976 0,01925004 2,696695
16 0 34;-2,371476 0,01925004 0,3852422
16 0 50;-2,371476 0,01925004 2,850792
56 0 50;3,748461 0,01925004 2,850792
56 0 18;3,748461 0,01925004 -2,080308
56 0 34;3,748461 0,01925004 0,3852422
12 0 18;-2,983469 0,01925004 -2,080308
12 0 2;-2,983469 0,01925004 -4,545857
12 0 50;-2,983469 0,01925004 2,850792
12 0 34;-2,983469 0,01925004 0,3852422
63 0 1;4,81945 0,01925004 -4,699955
47 0 49;2,371476 0,01925004 2,696695
31 0 1;-0,07649919 0,01925004 -4,699955
15 0 1;-2,524474 0,01925004 -4,699955
15 0 17;-2,524474 0,01925004 -2,234405
15 0 33;-2,524474 0,01925004 0,2311453
15 0 49;-2,524474 0,01925004 2,696695
63 0 17;4,81945 0,01925004 -2,234405
63 0 49;4,81945 0,01925004 2,696695
63 0 33;4,81945 0,01925004 0,2311453
47 0 1;2,371476 0,01925004 -4,699955
47 0 33;2,371476 0,01925004 0,2311453
47 0 17;2,371476 0,01925004 -2,234405
31 0 33;-0,07649919 0,01925004 0,2311453
31 0 49;-0,07649919 0,01925004 2,696695
31 0 17;-0,07649919 0,01925004 -2,234405
57 0 18;3,901459 0,01925004 -2,080308
33 0 2;0,2294977 0,01925004 -4,545857
33 0 50;0,2294977 0,01925004 2,850792
33 0 34;0,2294977 0,01925004 0,3852422
33 0 18;0,2294977 0,01925004 -2,080308
17 0 34;-2,218477 0,01925004 0,3852422
17 0 50;-2,218477 0,01925004 2,850792
57 0 34;3,901459 0,01925004 0,3852422
57 0 2;3,901459 0,01925004 -4,545857
57 0 50;3,901459 0,01925004 2,850792
49 0 34;2,677472 0,01925004 0,3852422
49 0 18;2,677472 0,01925004 -2,080308
49 0 2;2,677472 0,01925004 -4,545857
49 0 50;2,677472 0,01925004 2,850792
41 0 18;1,453485 0,01925004 -2,080308
41 0 50;1,453485 0,01925004 2,850792
41 0 34;1,453485 0,01925004 0,3852422
41 0 2;1,453485 0,01925004 -4,545857
13 0 34;-2,830471 0,01925004 0,3852422
13 0 50;-2,830471 0,01925004 2,850792
13 0 2;-2,830471 0,01925004 -4,545857
13 0 18;-2,830471 0,01925004 -2,080308
60 0 2;4,360455 0,01925004 -4,545857
60 0 18;4,360455 0,01925004 -2,080308
44 0 50;1,91248 0,01925004 2,850792
44 0 34;1,91248 0,01925004 0,3852422
16 0 3;-2,371476 0,01925004 -4,391761
16 0 19;-2,371476 0,01925004 -1,926211
0 0 51;-4,81945 0,01925004 3,004889
0 0 3;-4,81945 0,01925004 -4,391761
0 0 35;-4,81945 0,01925004 0,5393391
0 0 19;-4,81945 0,01925004 -1,926211
2 0 2;-4,513453 0,01925004 -4,545857
52 0 50;3,136468 0,01925004 2,850792
52 0 34;3,136468 0,01925004 0,3852422
52 0 18;3,136468 0,01925004 -2,080308
52 0 2;3,136468 0,01925004 -4,545857
36 0 18;0,688493 0,01925004 -2,080308
36 0 2;0,688493 0,01925004 -4,545857
36 0 50;0,688493 0,01925004 2,850792
36 0 34;0,688493 0,01925004 0,3852422
20 0 34;-1,759482 0,01925004 0,3852422
20 0 2;-1,759482 0,01925004 -4,545857
20 0 18;-1,759482 0,01925004 -2,080308
20 0 50;-1,759482 0,01925004 2,850792
18 0 18;-2,065479 0,01925004 -2,080308
18 0 2;-2,065479 0,01925004 -4,545857
8 0 2;-3,595463 0,01925004 -4,545857
4 0 50;-4,207457 0,01925004 2,850792
